0,1.6406,-2.5879,0.98145,308.87,-162.86,-155.07,307.2,10.511
0.0007,1.9141,-2.4365,0.55452,303.94,-93.064,-218.19,307.2,10.726
0.0014,2.207,-2.0898,-0.073608,288.15,-20.296,-270.38,307.19,10.941
0.0021,2.4854,-1.6992,-0.73118,254.11,46.532,-303.18,307.18,11.156
0.0028,2.6514,-1.3281,-1.2661,201.31,104.45,-314.61,307.19,11.371
0.0035,2.583,-0.97168,-1.5752,141.11,166.33,-313.12,307.2,11.586
0.0042,2.3633,-0.49316,-1.8549,72.531,229.19,-304.18,307.2,11.801
0.0049,1.9824,0.16602,-2.1248,-0.98682,278.2,-284.79,307.2,12.017
0.0056,1.5625,0.84473,-2.3947,-66.117,304.44,-248.51,307.2,12.232
0.0063,1.1572,1.3672,-2.5076,-120.89,310.87,-192.84,307.2,12.447
0.007,0.80078,1.6357,-2.4242,-182.07,306.91,-127.24,307.19,12.662
0.0077,0.26367,1.8994,-2.169,-244.73,295.53,-59.146,307.19,12.877
0.0084,-0.40527,2.1729,-1.796,-290.12,271.77,11.431,307.2,13.092
0.0091,-1.0645,2.4512,-1.4133,-310.35,235.13,74.553,307.21,13.307
0.0098,-1.5283,2.5732,-1.0747,-314.3,177.71,132.21,307.21,13.522
0.0105,-1.8066,2.4756,-0.70173,-312.33,108.41,194.83,307.21,13.737
0.0112,-2.1143,2.1826,-0.10796,-298.02,39.107,253.98,307.21,13.952
0.0119,-2.3975,1.792,0.54961,-268.91,-30.691,294.24,307.21,14.167
0.0126,-2.627,1.4307,1.1385,-224.01,-93.064,308.15,307.23,14.382
0.0133,-2.6221,1.0596,1.5212,-164.3,-151.97,308.65,307.23,14.597
0.014,-2.4316,0.61523,1.796,-94.734,-213.85,305.17,307.24,14.812
0.0147,-2.0752,-0.03418,2.0905,-24.177,-269.79,287.78,307.25,15.027
0.0154,-1.6504,-0.71289,2.3506,41.94,-304.93,255.47,307.25,15.242
0.0161,-1.2451,-1.2939,2.5272,101.15,-313.35,208.25,307.26,15.458
0.0168,-0.85938,-1.626,2.4732,160.85,-311.86,145.13,307.26,15.673
0.0175,-0.41016,-1.8604,2.277,222.03,-305.43,74.056,307.27,15.888
0.0182,0.26855,-2.1484,1.9089,274.33,-283.65,3.4792,307.27,16.103
0.0189,0.92773,-2.4023,1.5016,304.43,-249.98,-60.14,307.27,16.318
0.0196,1.4551,-2.583,1.163,309.86,-199.99,-118.79,307.27,16.533
0.0203,1.7627,-2.5293,0.80479,307.89,-133.66,-180.92,307.29,16.748
0.021,2.041,-2.2998,0.29934,300.98,-61.877,-241.06,307.3,16.963
0.0217,2.3486,-1.9141,-0.38767,274.83,7.9203,-287.78,307.3,17.178
0.0224,2.5781,-1.543,-0.97654,233.88,70.293,-311.63,307.31,17.393
0.0231,2.666,-1.1963,-1.4182,178.61,130.69,-313.62,307.33,17.609
0.0238,2.5098,-0.77637,-1.7077,113.48,193.55,-309.64,307.35,17.824
0.0245,2.2217,-0.20996,-1.9972,39.966,250.48,-298.71,307.36,18.039
0.0252,1.7822,0.5127,-2.2819,-29.604,292.06,-271.37,307.35,18.254
0.0259,1.3672,1.123,-2.4781,-87.333,310.38,-226.14,307.35,18.469
0.0266,0.98633,1.5332,-2.5076,-146.54,309.88,-166.5,307.35,18.684
0.0273,0.56641,1.7676,-2.326,-210.19,302.95,-100.4,307.34,18.899
0.028,-0.029297,2.041,-2.0267,-265.45,287.11,-28.827,307.34,19.114
0.0287,-0.7373,2.3242,-1.6096,-300.98,258.9,39.762,307.33,19.329
0.0294,-1.2939,2.5244,-1.2563,-314.3,212.86,97.913,307.33,19.544
0.0301,-1.665,2.5586,-0.92256,-314.3,149.5,157.06,307.32,19.76
0.0308,-1.9238,2.3633,-0.47109,-307.89,80.193,221.67,307.32,19.975
0.0315,-2.2314,2.0264,0.16194,-288.15,9.4054,273.36,307.31,20.19
0.0322,-2.4951,1.6162,0.82441,-252.62,-57.917,302.69,307.31,20.405
0.0329,-2.6221,1.2793,1.2955,-200.32,-117.32,309.15,307.3,20.62
0.0336,-2.5391,0.89844,1.6096,-136.67,-177.71,308.15,307.29,20.835
0.0343,-2.2803,0.38574,1.8746,-65.623,-239.59,300.2,307.27,21.05
