0,-1.3135,-1.8994,3.2142,68.09,-310.87,237.58,301.44,10.312
0.0007,-0.70801,-2.4414,3.1455,125.33,-314.34,182.9,301.43,10.523
0.0014,-0.1416,-2.6807,2.8217,187.99,-309.88,116.3,301.42,10.734
0.0021,0.65918,-2.9297,2.3064,246.7,-298.5,45.229,301.42,10.944
0.0028,1.4355,-3.1201,1.7273,289.63,-272.76,-24.851,301.41,11.155
0.0035,2.1387,-3.291,1.2023,309.37,-231.17,-83.997,301.41,11.366
0.0042,2.6123,-3.2031,0.63794,310.85,-173.75,-143.14,301.41,11.577
0.0049,2.8564,-2.8613,0.053979,305.91,-105.44,-207.75,301.41,11.788
0.0056,3.1348,-2.3096,-0.76062,292.1,-33.166,-264.42,301.4,11.999
0.0063,3.291,-1.6943,-1.5261,261.51,37.126,-300.2,301.38,12.21
0.007,3.374,-1.1719,-2.1346,212.17,95.539,-313.62,301.38,12.421
0.0077,3.1592,-0.5957,-2.5125,150.98,154.45,-314.12,301.38,12.632
0.0084,2.7344,0.048828,-2.753,83.879,218.8,-306.66,301.37,12.843
0.0091,2.1143,0.90332,-3.0032,11.348,272.26,-287.28,301.35,13.054
0.0098,1.4697,1.6797,-3.1406,-56.249,301.96,-255.97,301.35,13.265
0.0105,0.94727,2.2461,-3.1848,-113.48,309.88,-204.77,301.35,13.476
0.0112,0.33203,2.6025,-2.9394,-171.71,309.39,-138.67,301.36,13.687
0.0119,-0.33691,2.8174,-2.4978,-234.86,299.98,-70.08,301.36,13.898
0.0126,-1.2158,3.0762,-1.904,-285.19,276.22,-0.99404,301.36,14.109
0.0133,-1.9385,3.1982,-1.3004,-309.86,242.56,63.619,301.36,14.32
0.014,-2.4561,3.2373,-0.82932,-313.81,190.09,123.26,301.36,14.531
0.0147,-2.7783,2.9688,-0.24045,-313.81,121.77,183.9,301.37,14.742
0.0154,-3.0127,2.4756,0.48091,-303.94,49.502,244.53,301.37,14.953
0.0161,-3.2715,1.8506,1.3544,-274.33,-19.306,290.26,301.37,15.164
0.0168,-3.3252,1.2695,1.9923,-231.9,-82.173,308.65,301.37,15.375
0.0175,-3.2324,0.77148,2.4144,-175.65,-143.06,308.65,301.37,15.586
0.0182,-2.832,0.1123,2.699,-107.56,-204.44,306.17,301.38,15.797
0.0189,-2.29,-0.64453,2.9149,-35.032,-260.38,292.75,301.38,16.008
0.0196,-1.6309,-1.5234,3.1504,32.565,-300.97,261.93,301.37,16.219
0.0203,-1.0352,-2.1533,3.1799,91.281,-314.83,215.71,301.38,16.43
0.021,-0.52246,-2.5244,3.0474,151.97,-312.36,156.06,301.38,16.641
