0,3.3105,-0.99609,-2.2475,199.83,110.88,-315.11,300.97,10.292
0.0007,3.1104,-0.44922,-2.6303,137.66,168.8,-313.12,300.96,10.503
0.0014,2.627,0.24414,-2.8462,63.156,231.67,-302.69,300.96,10.714
0.0021,1.9531,1.0742,-3.0081,-10.362,283.15,-279.33,300.96,10.925
0.0028,1.2695,1.8359,-3.0965,-72.038,309.88,-242.55,300.96,11.135
0.0035,0.72754,2.3486,-3.0621,-128.78,311.37,-190.36,300.96,11.346
0.0042,0.12207,2.6807,-2.8069,-188.98,305.43,-123.26,300.97,11.557
0.0049,-0.60547,2.8809,-2.2917,-249.17,294.04,-47.714,300.98,11.767
0.0056,-1.4502,3.0811,-1.6685,-295.55,269.29,20.875,300.98,11.978
0.0063,-2.1729,3.1934,-1.0551,-317.26,229.69,78.529,300.99,12.189
0.007,-2.6025,3.1543,-0.59377,-315.78,174.74,136.68,300.99,12.399
0.0077,-2.915,2.8711,-0.0049072,-309.37,105.93,201.29,301,12.61
0.0084,-3.125,2.3193,0.75081,-296.04,28.216,258.95,301.01,12.821
0.0091,-3.3105,1.6553,1.5899,-266.93,-42.077,297.22,301.03,13.032
0.0098,-3.3154,1.0205,2.2328,-218.09,-98.014,312.13,301.04,13.242
0.0105,-3.1494,0.54688,2.5665,-158.88,-154.94,311.14,301.05,13.453
0.0112,-2.7539,-0.097656,2.8364,-90.787,-219.79,300.7,301.07,13.664
0.0119,-2.1191,-0.9082,3.013,-13.815,-275.23,281.31,301.08,13.875
0.0126,-1.4404,-1.7432,3.1897,54.275,-307.41,251.99,301.09,14.085
0.0133,-0.80566,-2.3779,3.1848,107.56,-315.82,202.78,301.11,14.296
0.014,-0.25879,-2.6807,2.9394,164.8,-313.35,137.67,301.12,14.507
0.0147,0.46875,-2.9199,2.4781,229.43,-300.97,66.104,301.14,14.718
0.0154,1.2646,-3.1104,1.8893,281.74,-279.69,-5.4672,301.15,14.929
0.0161,2.085,-3.3154,1.2857,307.89,-247.51,-69.086,301.16,15.139
0.0168,2.6416,-3.3057,0.71646,311.83,-196.52,-124.26,301.17,15.35
0.0175,2.9053,-3.0273,0.18157,308.87,-127.72,-184.89,301.17,15.561
0.0182,3.1592,-2.5342,-0.56433,297.03,-53.957,-247.52,301.19,15.772
0.0189,3.335,-1.9092,-1.3446,270.39,17.821,-294.24,301.2,15.983
0.0196,3.4473,-1.2842,-2.0954,229.93,79.203,-314.12,301.21,16.194
0.0203,3.291,-0.70312,-2.537,174.17,135.64,-314.61,301.21,16.404
0.021,2.9492,-0.14648,-2.7677,106.08,196.52,-309.64,301.22,16.615
0.0217,2.3682,0.63965,-2.9836,30.098,256.42,-293.24,301.25,16.826
0.0224,1.6797,1.4502,-3.1161,-39.473,298.5,-264.91,301.27,17.037
0.0231,1.0547,2.168,-3.2093,-97.201,311.86,-221.67,301.28,17.248
0.0238,0.44434,2.5977,-3.0376,-153.45,309.39,-161.53,301.3,17.459
0.0245,-0.18066,2.7979,-2.6205,-215.62,301.96,-90.458,301.32,17.67
0.0252,-1.0107,3.0176,-2.0414,-272.36,283.65,-17.893,301.35,17.881
0.0259,-1.7773,3.1836,-1.4427,-308.87,254.44,47.714,301.36,18.092
0.0266,-2.4219,3.2812,-0.90293,-316.77,208.4,104.37,301.37,18.302
0.0273,-2.793,3.0664,-0.32388,-313.31,145.54,164.02,301.39,18.513
0.028,-2.9932,2.6172,0.32878,-306.41,71.283,227.14,301.4,18.724
0.0287,-3.2275,2.0117,1.1581,-284.2,-2.4751,278.83,301.41,18.935
0.0294,-3.3301,1.4014,1.8647,-247.2,-66.333,307.66,301.43,19.146
0.0301,-3.291,0.87402,2.3653,-194.4,-122.76,311.63,301.44,19.357
0.0308,-2.9639,0.2832,2.6548,-130.75,-183.65,307.16,301.44,19.568
0.0315,-2.4609,-0.41504,2.856,-55.755,-245.53,295.23,301.46,19.779
0.0322,-1.7773,-1.2744,3.0523,17.269,-292.06,270.88,301.47,19.99
0.0329,-1.1572,-1.9727,3.1357,76.972,-314.83,232.11,301.49,20.201
0.0336,-0.63477,-2.4316,3.067,131.74,-315.82,176.44,301.51,20.413
0.0343,0.0048828,-2.6953,2.7039,193.91,-309.39,107.36,301.52,20.624
0.035,0.74219,-2.9004,2.1935,253.61,-293.55,34.294,301.52,20.835
0.0357,1.6211,-3.1494,1.5801,297.03,-268.3,-34.294,301.53,21.046
0.0364,2.2656,-3.2422,1.0256,312.33,-227.71,-92.446,301.53,21.257
