0,-1.1182,3.1055,-2.0218,-277.3,283.15,-11.431,300.86,10.269
0.0007,-1.8555,3.2373,-1.4231,-309.37,249.49,54.672,300.87,10.479
0.0014,-2.3926,3.2471,-0.89802,-316.27,199.49,112.82,300.86,10.69
0.0021,-2.7734,3.0225,-0.30425,-314.3,134.65,175.45,300.85,10.9
0.0028,-3.0859,2.5684,0.45146,-306.9,63.362,237.08,300.85,11.111
0.0035,-3.3252,1.9727,1.2857,-281.24,-10.395,284.3,300.86,11.321
0.0042,-3.374,1.3672,1.9384,-241.28,-73.758,307.66,300.86,11.532
0.0049,-3.2617,0.84473,2.3604,-185.52,-132.17,311.63,300.86,11.743
0.0056,-2.9443,0.21973,2.6941,-119.4,-193.55,308.65,300.85,11.953
0.0063,-2.4365,-0.54199,2.9591,-48.354,-252.46,295.73,300.85,12.164
0.007,-1.7725,-1.377,3.1455,22.697,-296.02,266.9,300.86,12.374
0.0077,-1.1328,-2.0312,3.1652,82.893,-314.34,226.64,300.85,12.585
0.0084,-0.55176,-2.4512,3.0081,142.59,-314.34,168.49,300.84,12.796
0.0091,0.11719,-2.7539,2.6401,205.26,-310.38,98.907,300.85,13.006
0.0098,0.89355,-3.0127,2.1543,260.03,-295.53,26.342,300.86,13.217
0.0105,1.709,-3.2422,1.5703,299.01,-263.35,-41.253,300.86,13.428
0.0112,2.3193,-3.2812,1.0011,313.31,-218.3,-98.907,300.86,13.638
0.0119,2.6953,-3.1201,0.47109,311.34,-158.41,-161.03,300.86,13.849
0.0126,3.0078,-2.7295,-0.21592,305.42,-88.113,-225.15,300.87,14.06
0.0133,3.291,-2.207,-1.0158,287.16,-13.366,-275.35,300.89,14.27
0.014,3.4814,-1.6016,-1.8108,251.14,53.957,-306.66,300.89,14.481
0.0147,3.4326,-1.0156,-2.3506,197.36,110.88,-316.6,300.9,14.692
0.0154,3.1689,-0.44922,-2.6892,136.18,171.77,-314.12,300.9,14.902
0.0161,2.6953,0.3125,-2.9836,66.61,235.13,-303.18,300.92,15.113
0.0168,2.0801,1.1377,-3.2044,-7.8945,282.16,-280.82,300.93,15.323
0.0175,1.3965,1.958,-3.3565,-72.038,306.42,-245.03,300.93,15.534
0.0182,0.75195,2.5,-3.2584,-127.3,312.36,-188.87,300.95,15.745
0.0189,0.10254,2.8125,-2.9198,-188.98,309.39,-121.77,300.97,15.956
0.0196,-0.70801,3.0908,-2.4144,-250.65,296.02,-53.181,300.99,16.166
0.0203,-1.5137,3.2959,-1.8157,-294.56,269.29,17.893,301.01,16.377
0.021,-2.2803,3.4375,-1.2023,-312.82,231.67,80.02,301.02,16.588
0.0217,-2.7441,3.3154,-0.61831,-315.78,173.75,138.67,301.03,16.798
0.0224,-3.0371,2.9541,0.019629,-313.81,103.46,201.29,301.06,17.009
0.0231,-3.3154,2.417,0.83914,-297.53,31.681,259.94,301.08,17.22
0.0238,-3.4863,1.7871,1.6243,-265.45,-37.621,297.72,301.1,17.431
0.0245,-3.5303,1.1523,2.3113,-219.07,-99.004,309.64,301.12,17.642
0.0252,-3.2861,0.54688,2.6941,-158.38,-158.41,310.14,301.15,17.853
0.0259,-2.8662,-0.12207,2.9591,-89.307,-219.29,305.17,301.19,18.063
0.0266,-2.2656,-0.96191,3.2093,-17.269,-273.25,284.3,301.24,18.274
0.0273,-1.5918,-1.7627,3.3516,48.847,-306.91,251,301.28,18.485
0.028,-0.96191,-2.4219,3.386,107.56,-315.33,203.78,301.32,18.696
0.0287,-0.29785,-2.8125,3.1112,168.75,-312.85,138.67,301.35,18.907
0.0294,0.4541,-3.0664,2.6303,228.94,-306.42,68.092,301.38,19.118
0.0301,1.333,-3.3252,2.0316,279.76,-282.16,-2.4851,301.42,19.329
0.0308,2.0654,-3.4717,1.4427,307.89,-246.52,-65.607,301.45,19.54
0.0315,2.6465,-3.4717,0.86858,312.33,-195.53,-125.25,301.48,19.751
0.0322,2.9883,-3.1396,0.2012,309.37,-128.21,-188.37,301.5,19.962
0.0329,3.2471,-2.6123,-0.57415,301.47,-55.442,-247.52,301.53,20.173
0.0336,3.4668,-1.9922,-1.4084,272.85,15.841,-292.25,301.55,20.384
0.0343,3.5205,-1.4062,-2.0512,229.43,76.728,-313.62,301.56,20.595
0.035,3.3887,-0.84473,-2.4929,173.68,136.63,-315.11,301.57,20.806
0.0357,2.9883,-0.19043,-2.7775,108.06,199.99,-310.14,301.58,21.017
0.0364,2.4316,0.60547,-3.0081,33.058,255.93,-296.72,301.58,21.228
0.0371,1.7627,1.4355,-3.1946,-37.006,295.03,-267.89,301.59,21.439
0.0378,1.1865,2.0654,-3.2437,-94.241,312.36,-222.17,301.61,21.65
0.0385,0.625,2.4805,-3.1014,-153.45,311.86,-161.53,301.62,21.861
0.0392,-0.097656,2.7637,-2.6744,-217.59,304.93,-94.434,301.62,22.072
0.0399,-0.94727,3.0322,-2.1248,-271.87,286.62,-22.366,301.63,22.284
0.0406,-1.7676,3.2617,-1.5409,-304.43,256.92,46.223,301.62,22.495
0.0413,-2.3242,3.3301,-1.0403,-316.27,208.9,103.38,301.62,22.706
0.042,-2.6953,3.1543,-0.50544,-316.27,144.05,165.01,301.61,22.917
0.0427,-2.9883,2.6807,0.24536,-308.38,74.253,228.63,301.61,23.128
0.0434,-3.2617,2.085,1.109,-285.19,1.9801,278.83,301.6,23.339
0.0441,-3.4326,1.4893,1.8697,-248.68,-64.353,306.17,301.59,23.55
0.0448,-3.3643,0.98633,2.3162,-194.9,-124.25,311.14,301.59,23.761
0.0455,-3.0664,0.41016,2.6205,-130.26,-184.15,309.15,301.58,23.972
